"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene_ID"
"267396_at"	-0.0406418837430566	7.28070512366747	-0.425615585991454	0.68019144166538	0.945881283302279	-6.39202447907333	"AT2G44270"
"245413_at"	0.0447107974325536	7.38087219927701	0.42323859840225	0.681863328571918	0.945988470507095	-6.39309638108438	"AT4G17300"
"245541_at"	0.0511900986592768	5.92743870589551	0.42241550775739	0.682442687763215	0.945988470507095	-6.39346620918855	"AT4G15240"
"245642_at"	-0.0745402965472614	10.1004544188248	-0.423081306696743	0.681974026514056	0.945988470507095	-6.39316710828992	"AT1G25275"
"245695_at"	-0.047936223924681	6.96624650262269	-0.4242585043161	0.681145739057001	0.945988470507095	-6.3926371610989	"AT5G04270"
"245972_at"	0.0384031273349202	7.10522804871886	0.421218528107233	0.683285611933451	0.945988470507095	-6.39400279703847	"AT5G20680"
"246135_at"	0.0358383668312572	8.52815477115623	0.420916171840448	0.683498607225467	0.945988470507095	-6.39413810723569	"AT5G20885"
"246812_at"	0.0343581121140781	2.68287941093277	0.421454466111752	0.683119425575336	0.945988470507095	-6.393897145408	"AT5G27180"
"247195_at"	-0.0334402095606499	4.1060632504246	-0.421432819500953	0.683134671930994	0.945988470507095	-6.39390684100042	"AT5G65500"
"247767_at"	-0.0356179395827557	3.55897694025488	-0.422889190488316	0.682109243934962	0.945988470507095	-6.39325346028257	"AT5G58890"
"247941_at"	0.0613939815667525	3.97501192124971	0.421149141035492	0.683334489144152	0.945988470507095	-6.39403385733393	"AT5G57200"
"248088_at"	-0.0383727720316515	10.0392337823735	-0.422277936549905	0.682539543128903	0.945988470507095	-6.39352795470618	"AT5G55070"
"248137_at"	0.0316410935406697	3.8983368760799	0.424545093529979	0.680944160200203	0.945988470507095	-6.39250793113766	"AT5G54950"
"249607_at"	0.0340521295416034	3.43266028301577	0.423315304140789	0.681809347911753	0.945988470507095	-6.3930618807032	"AT5G37280"
"249622_at"	0.0458502102422973	7.24526122254665	0.422841109266406	0.682143086878706	0.945988470507095	-6.39327506583366	"AT5G37550"
"250246_at"	-0.0497931042606519	4.31495184712919	-0.423182366747229	0.681902902074534	0.945988470507095	-6.39312166890315	"AT5G13700"
"250627_at"	-0.0359091386751048	7.49413331550651	-0.42336446319913	0.681774753869863	0.945988470507095	-6.3930397669922	"AT5G07360"
"250711_at"	-0.0485989401236617	8.10548528157254	-0.423111266276205	0.681952941098488	0.945988470507095	-6.39315363872393	"AT5G06110"
"250876_at"	-0.0329233116164916	3.91650847821568	-0.421089640928231	0.683376403078203	0.945988470507095	-6.3940604879304	"AT5G04030"
"250991_at"	0.0766396987622214	12.0170196250929	0.422237438110699	0.682568056737589	0.945988470507095	-6.39354612777116	"AT5G02380"
"251568_at"	0.0438175650490995	3.1111330083298	0.420923286172249	0.683493595185675	0.945988470507095	-6.39413492450944	"AT3G58280"
"251715_at"	-0.0296129127734498	2.90320984929521	-0.422498062272714	0.682384569181816	0.945988470507095	-6.39342914730677	"AT3G56390"
"252705_at"	0.0352384942640421	3.10171156063608	0.423450436968211	0.681714254589951	0.945988470507095	-6.3930010866209	"AT3G43760"
"252869_at"	0.0456225970826836	3.02622202529696	0.423353501799281	0.681782467520278	0.945988470507095	-6.39304469808209	"AT4G39930"
"252942_at"	-0.0548241936207712	8.1266477538986	-0.421046989987853	0.683406448579187	0.945988470507095	-6.39407957508195	"AT4G39300"
"253116_at"	-0.0454940554350825	9.41093817751465	-0.42230369600452	0.682521407026722	0.945988470507095	-6.39351639466713	"AT4G35850"
"253119_at"	-0.0530505883571179	7.71260204943031	-0.422250253220225	0.682559033986375	0.945988470507095	-6.39354037736482	"AT4G35980"
"253121_at"	-0.0425065413939403	8.94497620577154	-0.423110267736597	0.681953643861432	0.945988470507095	-6.3931540876734	"AT4G35890"
"253986_at"	0.053445555127188	9.04029085145895	0.422154478370283	0.682626467597067	0.945988470507095	-6.39358334947585	"AT4G26210"
"254576_at"	0.0339542750304536	7.30573082396955	0.422788987750547	0.682179774510739	0.945988470507095	-6.39329848424569	"AT4G19350"
"255047_at"	0.0386249563385077	8.51717333422649	0.423130129550481	0.681939665361118	0.945988470507095	-6.39314515748994	"AT4G09670"
"255735_at"	0.0445212009928407	8.07264035986989	0.422212593944642	0.682585548953918	0.945988470507095	-6.39355727538774	"AT1G25520"
"255795_at"	-0.0385049261635628	3.2242878635945	-0.421195983530695	0.683301492473794	0.945988470507095	-6.39401288938881	"AT2G33380"
"255903_at"	-0.0496795819990778	6.13389349680481	-0.420993004741969	0.683444479385627	0.945988470507095	-6.39410373189775	"AT1G17950"
"256249_at"	0.0315031985280938	9.03365598298532	0.4235488243903	0.681645022828452	0.945988470507095	-6.39295681197626	"AT3G11270"
"256509_at"	-0.0645613314515396	5.05320781307711	-0.422133445388405	0.682641276995935	0.945988470507095	-6.39359278526695	"AT1G75300"
"256731_at"	-0.0395141606798488	4.03136178171034	-0.422316071660074	0.682512693946764	0.945988470507095	-6.39351084061828	"AT3G30340"
"256903_at"	0.0374508959007852	3.0734981090768	0.423042929799353	0.682001036424338	0.945988470507095	-6.39318436086987	"AT3G23960"
"256956_at"	-0.0433868158747653	11.1244303290913	-0.423550259287976	0.681644013164741	0.945988470507095	-6.39295616619475	"AT3G13410"
"257833_at"	0.0407530435476283	6.88996062187423	0.424134238257145	0.681233152622089	0.945988470507095	-6.39269316959429	"AT3G26640"
"258526_at"	0.0419722474018534	7.91021334962526	0.421526827190273	0.683068460601059	0.945988470507095	-6.39386473115432	"AT3G06790"
"258684_at"	0.0543095409027673	8.37172308859232	0.424241754441252	0.681157521276319	0.945988470507095	-6.39264471142687	"AT3G08680"
"259278_at"	-0.0497456433107428	7.42083896157592	-0.423139335777765	0.68193318617493	0.945988470507095	-6.39314101808895	"AT3G01160"
"259487_at"	0.0392181431866629	4.796276673957	0.423598954418513	0.68160974930098	0.945988470507095	-6.39293424950788	"AT1G15720"
"259606_at"	0.0545438429661247	6.27560923922934	0.421022381651401	0.683423784215409	0.945988470507095	-6.39409058696079	"AT1G27920"
"260151_at"	-0.0581067244580864	9.19051833815794	-0.424138781945261	0.681229956327388	0.945988470507095	-6.39269112196651	"AT1G52910"
"260820_at"	-0.0791449133649062	7.90875304977528	-0.421453511890893	0.683120097658449	0.945988470507095	-6.39389757281693	"AT1G06840"
"261033_at"	-0.152894562065807	5.06820933826831	-0.424816142287456	0.680753536608456	0.945988470507095	-6.39238563160944	"AT1G17380"
"261054_at"	0.0518669590677608	3.41743144322308	0.421819831883231	0.682862110366477	0.945988470507095	-6.39373342458651	"AT1G01330"
"261105_at"	0.0404717178656256	11.5593695775455	0.423280093497032	0.68183412670504	0.945988470507095	-6.39307771834281	"AT1G63000"
"261296_at"	-0.0511519715727628	6.37284261455364	-0.423137355739685	0.681934579689738	0.945988470507095	-6.39314190838185	"AT1G48460"
"261941_at"	0.0424468711704529	3.54278014164551	0.42313355063776	0.68193725765487	0.945988470507095	-6.39314361927471	"AT1G22490"
"262553_at"	-0.0584821402092166	5.54781642596618	-0.422118508287235	0.682651794349935	0.945988470507095	-6.39359948605698	"AT1G31360"
"263147_at"	-0.0742608556627845	4.09359756606482	-0.423583533683344	0.681620599870906	0.945988470507095	-6.39294119032874	"AT1G53980"
"263409_at"	-0.0395946424720687	3.77175731420056	-0.420947032729262	0.683476865877708	0.945988470507095	-6.39412430067915	"AT2G04063"
"263522_at"	0.0338521689428438	3.12273956914869	0.424513968573369	0.680966051335439	0.945988470507095	-6.39252197018607	"AT2G24950"
"263739_at"	-0.0553739703083562	4.67689243926906	-0.424543216028511	0.680945480695571	0.945988470507095	-6.39250877802097	"AT2G21320"
"263832_at"	0.0339789819706367	2.87396374863323	0.421597667300671	0.68301856850521	0.945988470507095	-6.39383299303941	"AT2G40310"
"263943_at"	-0.0375451809834311	7.20151581677441	-0.422737223095329	0.68221621182378	0.945988470507095	-6.39332173957315	"AT2G35800"
"264040_at"	0.0307211254227225	7.57175908314455	0.421512118664119	0.683078819895918	0.945988470507095	-6.39387132029378	"AT2G03730"
"264221_s_at"	0.0380512538476624	7.94116656694376	0.421175519217645	0.683315907805603	0.945988470507095	-6.39402205003465	"AT1G60170"
"264951_at"	-0.0555682477061562	6.71863719516604	-0.422959519486286	0.682059742790712	0.945988470507095	-6.39322185332408	"AT1G76970"
"265050_at"	0.038164560140005	11.7776402071817	0.420901687961881	0.683508811154206	0.945988470507095	-6.39414458670346	"AT1G52070"
"266292_at"	-0.0303728169120415	3.12341886816224	-0.421418855300225	0.683144507415667	0.945988470507095	-6.39391309536061	"AT2G29350"
"266489_at"	-0.0447656370004873	8.64702327025051	-0.424665974383574	0.680859143977354	0.945988470507095	-6.39245339792095	"AT2G35190"
"266900_at"	-0.0919907436971461	5.91895198317669	-0.421453074644178	0.683120405623031	0.945988470507095	-6.39389776866557	"AT2G34610"
"267043_at"	0.047707588648009	3.68232513373208	0.422016478482494	0.682723636428173	0.945988470507095	-6.39364525057711	"AT2G34330"
"267349_at"	0.0514174015176617	7.25604577190105	0.42143202089689	0.683135234414624	0.945988470507095	-6.39390719868881	"AT2G40010"
"267439_at"	-0.0434482926242657	7.89954050143184	-0.422503612846121	0.682380661643622	0.945988470507095	-6.39342665519221	"AT2G19060"
"267467_at"	0.0497882180471199	6.41721714812889	0.424814373903287	0.680754780203081	0.945988470507095	-6.39238642976256	"AT2G30580"
"AFFX-r2-Ec-bioD-5_at"	-0.0522866100338159	10.8974476210073	-0.424898709930488	0.680695473050598	0.945988470507095	-6.39234836148067	"AFFX-R2-EC-BIOD-5"
"244932_at"	-0.0429732379961178	3.23535620749307	-0.420508536133625	0.683785813446648	0.945995904132505	-6.39432038414526	"PSAC"
"247725_at"	-0.0463155230782175	7.95798993086326	-0.420305464502059	0.683928910786898	0.945995904132505	-6.39441112556417	"AT5G59410"
"252569_at"	-0.0424546038936548	3.59197404929859	-0.420328309760664	0.68391281188399	0.945995904132505	-6.39440091939214	"AT3G45420"
"254805_at"	0.172397685183001	8.99946879127547	0.420356570959976	0.68389289663615	0.945995904132505	-6.39438829289817	"AT4G12480"
"256868_at"	0.0383630337262753	6.96538646695701	0.420815930194999	0.683569229102386	0.945995904132505	-6.39418294666898	"AT3G26400"
"257383_at"	0.0444028245685743	2.95137493658451	0.420514825310932	0.683781381899784	0.945995904132505	-6.39431757318897	"AT2G19630"
"258071_s_at"	-0.0646205433236273	6.27978910665914	-0.420660649054167	0.683678633601841	0.945995904132505	-6.39425238573781	"AT3G26070"
"261649_at"	-0.0328201811564489	6.95927401966352	-0.420380098061375	0.683876317633205	0.945995904132505	-6.39437778087447	"AT1G27700"
"265593_s_at"	0.0294594862593128	8.88452434442073	0.420370042222448	0.683883403727951	0.945995904132505	-6.39438227394158	"AT2G20130"
"266742_at"	-0.036112653585676	5.26669106286775	-0.420744427510573	0.683619605892261	0.945995904132505	-6.39421492450604	"AT2G03050"
"265903_at"	0.0375075959906446	3.3267019210122	0.420193534350699	0.684007789656065	0.946047640192508	-6.39446112291021	"AT2G25600"
"246293_at"	-0.124564300374708	4.661960013247	-0.42009273048616	0.684078831117298	0.946088530757628	-6.39450613937139	"AT3G56710"
"257590_s_at"	0.0371997297920477	6.45654038760815	0.419932414116979	0.68419182072148	0.946187427589242	-6.39457771122538	"AT3G24870"
"245723_at"	0.0343260869052832	6.25119927876384	0.419739794762025	0.684327588139305	0.946276016126197	-6.39466366973034	"AT1G73400"
"263417_at"	-0.0525518551727812	3.53103575129851	-0.419723818216966	0.684338849715815	0.946276016126197	-6.39467079773628	"AT2G17180"
"245248_at"	-0.0439957286162609	6.6876183416953	-0.419196166505648	0.684710827980191	0.94661821845131	-6.39490606528502	"AT4G15415"
"252837_at"	0.0329199087524921	2.80649604940808	0.41922969490521	0.684687188822532	0.94661821845131	-6.39489112422303	"AT3G42080"
"265768_at"	0.0609687153979577	8.41872029605868	0.419250590553707	0.68467245655364	0.94661821845131	-6.39488181203782	"AT2G48020"
"253521_at"	-0.0311241524633954	11.476692538864	-0.418975328668624	0.68486653846224	0.946757654573003	-6.39500444723197	"AT4G31300"
"258431_at"	0.047137596031233	3.42462239202038	0.418935393720304	0.684894697856603	0.946757654573003	-6.39502223269208	"AT3G16580"
"252578_at"	0.0295096731412038	2.83203187307433	0.418789892870915	0.684997299440736	0.946806548574561	-6.39508701927469	"AT3G45480"
"255355_at"	0.0364573936860552	3.35428618958977	0.418700128174353	0.685060601434109	0.946806548574561	-6.39512697764856	"AT4G03890"
"257342_at"	-0.0723246026604234	4.42570436284539	-0.418649788742452	0.68509610189492	0.946806548574561	-6.39514938242813	"AT1G42365"
"261508_at"	-0.0393887198197975	8.31081384937638	-0.418757108652149	0.685020418545879	0.946806548574561	-6.39510161398544	"AT1G71730"
"248022_at"	-0.0341144578547132	2.86237256542391	-0.418398294864526	0.685273473032546	0.946834463378295	-6.39526127704848	"AT5G56510"
"262367_at"	0.0368692343891968	9.07740734932334	0.418546900774661	0.685168663257027	0.946834463378295	-6.3951951671438	"AT1G73030"
"265090_at"	-0.0478375988103788	5.47118731557006	-0.418470464175701	0.685222572089666	0.946834463378295	-6.39522917410433	"AT1G03960"
"266866_at"	0.0355196310823661	3.43322998509823	0.418385724391454	0.68528233914565	0.946834463378295	-6.39526686820475	"AT2G29940"
"245569_at"	-0.0539537009155502	6.28971277854863	-0.417960428452999	0.685582335623437	0.946858341654202	-6.39545593820544	"AT4G14660"
"247874_at"	-0.038458401721196	8.14225438343385	-0.418054490060379	0.685515981175031	0.946858341654202	-6.39541413800839	"AT5G57710"
"253703_at"	-0.0493963641640252	6.40898078328321	-0.41796761047094	0.685577269068987	0.946858341654202	-6.39545274689533	"AT4G29910"
"254902_at"	0.0920606662853835	4.79745773316382	0.41794928614099	0.685590196000035	0.946858341654202	-6.39546088915706	"AT4G11550"
"257948_at"	-0.040462387912322	5.78484096116039	-0.417964463649241	0.685579488992271	0.946858341654202	-6.39545414518347	"AT3G21740"
"262345_at"	0.0542818167167356	4.53751154661004	0.418106356251689	0.685479394108536	0.946858341654202	-6.39539108523432	"AT1G64180"
"264286_at"	0.0714528753445139	8.45146512325559	0.41797811679818	0.685569857410406	0.946858341654202	-6.39544807834242	"AT1G61870"
"245478_at"	0.0355232103707681	7.47990927873761	0.417847620506428	0.68566191815909	0.946900063765142	-6.39550605718903	"AT4G16130"
"250581_at"	-0.0434132858369999	8.40027410176087	-0.417757182006027	0.685725722687036	0.946903815448577	-6.39554622834462	"AT5G07300"
"265957_at"	0.0395058891590603	5.40992164666276	0.417726088069233	0.685747660122536	0.946903815448577	-6.39556003778013	"AT2G37300"
"267333_at"	0.0328907939994765	7.53536195601133	0.41761947709664	0.685822878791351	0.946950355038179	-6.39560737832638	"AT2G19430"
"249232_at"	0.0396208298152	10.294173744384	0.417470208722255	0.685928200232324	0.947038450898814	-6.39567364134036	"AT5G42080"
"250740_at"	0.0536187529749211	6.7558001371847	0.417288573591302	0.686056368786337	0.947043438151558	-6.39575424182846	"AT5G05760"
"257567_at"	-0.0314435984993972	2.78052038268898	-0.41735102857914	0.686012297013975	0.947043438151558	-6.39572653126851	"AT3G23930"
"259723_at"	-0.0630680624067707	10.2640992002332	-0.417329865813416	0.686027230518573	0.947043438151558	-6.39573592139116	"AT1G60960"
"245450_at"	0.0433451017006869	3.24310749026755	0.417074817204525	0.686207216844054	0.947079725068849	-6.39584905288791	"AT4G16880"
"253834_at"	-0.0441525253530109	6.31602254566568	-0.417107369968274	0.686184243387018	0.947079725068849	-6.39583461721517	"AT4G27800"
"263711_at"	0.048417424452718	11.4376327257968	0.417182714171683	0.686131072035925	0.947079725068849	-6.39580120132463	"AT2G20630"
"253315_at"	-0.035047156827351	3.15480331288202	-0.416721237771051	0.686456770267239	0.947080319953773	-6.3960057794934	"AT4G33900"
"254866_at"	0.0471858860187376	2.86660011663921	0.416738786165421	0.686444383812381	0.947080319953773	-6.39599800405814	"AT4G12220"
"255192_at"	0.0429752298465934	3.28730186322888	0.416761918541715	0.686428056079747	0.947080319953773	-6.3959877539614	"AT4G07380"
"257379_x_at"	0.0428331058085768	3.5299467724192	0.416810222712874	0.686393961665756	0.947080319953773	-6.39596634832439	"AT2G12150"
"262550_at"	0.0425937704575263	3.30550900879891	0.416814882792317	0.686390672492888	0.947080319953773	-6.39596428311835	"AT1G31310"
"266140_at"	0.111905503412286	6.13031089516789	0.416799873346318	0.686401266470744	0.947080319953773	-6.3959709347707	"AT2G28120"
"245835_at"	-0.0440398874823895	2.773244518865	-0.416498760238889	0.686613813574181	0.947182406267134	-6.39610432870233	"AT1G42190"
"260998_at"	0.0414627278485259	4.02956117517136	0.416510408902421	0.686605590577208	0.947182406267134	-6.396099170037	"AT1G26590"
"264716_at"	-0.0807208717311337	7.76632167401173	-0.416424297937396	0.686666378851562	0.947197635559031	-6.3961373014026	"AT1G70170"
"254814_at"	-0.0378868292954248	8.1383742191252	-0.416255017096579	0.686785886114289	0.94730519817784	-6.39621223965807	"AT4G12340"
"263923_at"	0.036546638295573	6.55831758634303	0.416137023116829	0.686869191792312	0.947362816832909	-6.39626445660109	"AT2G36485"
"245016_at"	0.120201396810822	7.10927508058156	0.416062160073194	0.686922048633084	0.947378384476263	-6.39629757903576	"ACCD"
"245596_at"	0.0341548866342678	3.4387198409398	0.415887583783006	0.687045314691445	0.947378384476263	-6.39637479636366	"AT4G14180"
"248704_at"	-0.0575898257483996	7.17487719346566	-0.415826926660137	0.687088146181097	0.947378384476263	-6.3964016184866	"AT5G48450"
"256792_at"	-0.041067987222522	3.24991300129204	-0.415885994641994	0.687046436808085	0.947378384476263	-6.39637549911787	"AT3G22150"
"258161_at"	0.0480166089989421	5.69035641334688	0.41588155074078	0.68704957471861	0.947378384476263	-6.39637746429808	"AT3G17930"
"248052_at"	-0.0348204863401479	3.10042385493468	-0.415693130184254	0.687182627328064	0.947451385961867	-6.39646076897131	"AT5G55800"
"252802_at"	0.0318967617506417	2.66270230575142	0.415591439452877	0.6872544406456	0.947493127296835	-6.39650571348071	"AT3G42350"
"250712_at"	-0.0465244129440476	8.02156047803171	-0.415529028457515	0.687298516510969	0.947496625263822	-6.39653329218641	"AT5G06120"
"245644_at"	0.0547127028674893	7.24975812954406	0.414965648389771	0.687696442820418	0.947701538227026	-6.39678206302448	"AT1G25320"
"247315_at"	0.053418959567677	6.31629321061321	0.415219813276526	0.687516908668065	0.947701538227026	-6.39666987205131	"AT5G64010"
"249485_at"	0.0666151933440209	4.20595488211421	0.415103963953801	0.687598738460954	0.947701538227026	-6.39672101732258	"AT5G39020"
"250556_at"	0.043723027197588	7.99360521813164	0.415018817330685	0.687658884232823	0.947701538227026	-6.39675859917971	"AT5G07920"
"252124_at"	0.0322392279910612	9.28807089840287	0.415184955109078	0.687541530170856	0.947701538227026	-6.39668526271335	"AT3G51010"
"262297_at"	0.042278193649192	7.61801703972158	0.414969927826599	0.687693419789021	0.947701538227026	-6.39678017458458	"AT1G27600"
"253833_at"	-0.0491306397197234	3.56889842934098	-0.414819767304114	0.687799497982684	0.947757526623036	-6.39684642656272	"AT4G27790"
"264655_at"	-0.0923984465430837	10.3315148165298	-0.414790504798125	0.687820170789905	0.947757526623036	-6.39685933471899	"AT1G09070"
"245430_at"	-0.0348860756405825	7.53017719159355	-0.414722967375853	0.687867884359675	0.94776601886102	-6.39688912320356	"AT4G17060"
"247190_at"	-0.0638428488977653	4.90316515890761	-0.414643458562563	0.687924057294607	0.947786164948658	-6.39692418588325	"AT5G65420"
"246758_at"	0.0421335677998199	12.1038099251238	0.414488456813402	0.688033571744611	0.947822549311184	-6.39699252167536	"AT5G27850"
"259805_at"	-0.0793203138658885	3.66569154407963	-0.414518590537622	0.688012280557713	0.947822549311184	-6.39697923851265	"AT1G47890"
"259889_at"	-0.0681470308093697	5.74879109551436	-0.414368248651242	0.688118508516092	0.94788231048083	-6.39704550105065	"AT1G76405"
"248847_at"	-0.050608660745032	4.5080721831916	-0.41428032525771	0.688180636408368	0.947900973910552	-6.39708424218625	"AT5G46510"
"255627_at"	0.0291831587533561	6.33013897856682	0.41423145474963	0.68821517005404	0.947900973910552	-6.39710577227162	"AT4G00955"
"252787_at"	0.0407416696990751	2.82037044154501	0.414045929784444	0.688346275545291	0.947909837309109	-6.39718748373417	"AT3G42680"
"263947_at"	0.0416235459111348	3.34769617761284	0.414152001246321	0.688271316360315	0.947909837309109	-6.39714077059205	"AT2G35820"
"265071_at"	-0.0348443128995091	7.66054844786367	-0.414062480521431	0.688334579140195	0.947909837309109	-6.39718019566176	"AT1G55520"
"253863_at"	0.0431403816390432	3.88943644560122	0.413953414603104	0.688411657626797	0.947942644761076	-6.39722821738055	"AT4G27420"
"249343_at"	-0.0330490814637925	10.2406586621966	-0.413797598328787	0.68852178184873	0.94801285977243	-6.39729680215448	"AT5G40650"
"256298_at"	0.0334087702765907	2.88542088711135	0.41376365649655	0.688545771497144	0.94801285977243	-6.39731173884345	"AT1G69540"
"245257_at"	0.0836328813743693	4.11778895720852	0.413677635359196	0.688606571768012	0.948039347056274	-6.39734958864735	"AT4G14640"
"261997_at"	0.0316160657288281	3.39214077083388	0.41354131473923	0.688702928847482	0.948057562281898	-6.39740955500359	"AT1G33817"
"264239_at"	0.0536137715225502	8.14194923765876	0.413582083015312	0.68867411151578	0.948057562281898	-6.39739162335727	"AT1G54770"
"255458_at"	-0.0553767020407071	9.26049367926422	-0.413387507067357	0.688811653602214	0.948150010178414	-6.39747719093278	"AT4G02840"
"253245_at"	0.0558129317378533	8.50400989545098	0.413251967459912	0.688907471124925	0.948224681170621	-6.39753677352308	"AT4G34590"
"257641_s_at"	0.17598257212913	5.99156501461853	0.413124292537037	0.688997734180997	0.948234482724058	-6.3975928816306	"AT3G25760"
"264154_at"	0.0412179335952992	8.3092675051807	0.413178403242652	0.688959478599113	0.948234482724058	-6.39756910414129	"AT1G65430"
"261310_at"	0.0363393966038073	4.50794472502833	0.413019213661145	0.689072026271588	0.948279512473902	-6.39763904714342	"AT1G05750"
"255562_at"	-0.064774947489243	5.68667542804044	-0.412889869656412	0.689163478934051	0.948293025987693	-6.39769585781175	"AT4G02070"
"261138_at"	-0.0518449404545568	7.42168237851632	-0.41288772824375	0.689164993064357	0.948293025987693	-6.39769679822209	"AT1G19710"
"246311_at"	0.0323996778940108	7.94753703852936	0.412547169248566	0.689405810919741	0.948391237467196	-6.39784629637749	"AT3G51880"
"247974_at"	0.0522803958063542	4.62950940135285	0.412413442672677	0.689500382428729	0.948391237467196	-6.39790496702609	"AT5G56780"
"249531_at"	0.0498700502817913	4.88906293319375	0.412375222735824	0.689527412632879	0.948391237467196	-6.39792173211922	"AT5G38770"
"250489_s_at"	-0.0663502185150381	5.79291131759629	-0.412405635987793	0.689505903496076	0.948391237467196	-6.3979083915332	"AT5G09710"
"250923_at"	0.0470705212930468	9.10923166867702	0.412495499725638	0.689442350961867	0.948391237467196	-6.39786896782265	"AT5G03455"
"255444_at"	0.0329532132658967	7.62115566673053	0.412432920026997	0.689486607679544	0.948391237467196	-6.39789642275107	"AT4G02560"
"267625_at"	0.0452312127551356	5.95788181619306	0.412501157740019	0.689438349643328	0.948391237467196	-6.39786648534424	"AT2G42240"
"256567_at"	-0.0420791688081304	6.85293448914935	-0.412238686757048	0.689623978468945	0.948449296160119	-6.39798161111509	"AT3G19553"
"262316_at"	-0.0434839732529489	6.10927423230869	-0.412080384770471	0.689735945844106	0.948449296160119	-6.39805101187607	"AT2G48120"
"262377_at"	0.0449244636763378	4.08092648927818	0.412140819346992	0.689693199384404	0.948449296160119	-6.39802451993972	"AT1G73110"
"265069_at"	0.0446856368255061	3.50322864930591	0.41213319699073	0.689698590749793	0.948449296160119	-6.39802786146119	"AT1G55545"
"246000_at"	0.0495325208517651	4.66580610808087	0.411840730638897	0.68990546891927	0.948465088894992	-6.39815602917998	"AT5G20820"
"246226_at"	0.0517843398118177	7.06337719060707	0.411335942120112	0.690262598516102	0.948465088894992	-6.39837703687635	"AT4G37200"
"246677_at"	-0.0365655975199723	3.31021676561416	-0.411655117248781	0.690036777955924	0.948465088894992	-6.39823732521231	"AT5G32202"
"249791_at"	0.0786799933820167	6.4245889364704	0.411914969221315	0.689852953155939	0.948465088894992	-6.39812350385442	"AT5G23810"
"250260_at"	-0.0389462503397808	8.98421099071949	-0.411165080438404	0.690383498649379	0.948465088894992	-6.39845178481302	"AT5G13810"
"250290_at"	-0.0285724284831503	6.55204520687664	-0.411874832552201	0.689881345288843	0.948465088894992	-6.39814108918841	"AT5G13310"
"251603_at"	0.038539739897018	4.72842293516589	0.411149563377247	0.690394478835362	0.948465088894992	-6.39845857167824	"AT3G57760"
"252512_at"	0.0418779861369113	7.80105064166491	0.411342932479658	0.690257652399825	0.948465088894992	-6.39837397812291	"AT3G46290"
"256061_at"	0.0412935746311359	7.99225208130381	0.411590871783871	0.690082229862917	0.948465088894992	-6.39826545559376	"AT1G07040"
"257166_at"	-0.0335190705907342	3.18102431504538	-0.411287851635389	0.690296625959413	0.948465088894992	-6.39839807834785	"AT3G24710"
"258223_at"	-0.0459408703964972	3.36854914416539	-0.411495348520316	0.690149812375255	0.948465088894992	-6.39830727338873	"AT3G15840"
"259384_at"	0.055506273584325	11.7263493333191	0.411406277964906	0.690212832215933	0.948465088894992	-6.3983462579218	"AT3G16450"
"261439_at"	0.0513163197491751	8.26717455981096	0.411123773484916	0.690412728452979	0.948465088894992	-6.39846985113729	"AT1G28395"
"261722_at"	0.0428362411169018	9.29564756882499	0.411412344129407	0.690208540159749	0.948465088894992	-6.39834360313179	"AT1G08510"
"264819_at"	-0.0381240629133998	4.05326201633872	-0.411216643362953	0.690347012230084	0.948465088894992	-6.39842923040622	"AT1G03510"
"266505_at"	0.0404315330431971	7.40133279119333	0.411461258420035	0.690173931751403	0.948465088894992	-6.39832219495444	"AT2G47830"
"255886_at"	0.05020622063295	8.13924729378638	0.41104343821324	0.690469577190266	0.948473865224021	-6.39850498217901	"AT1G20340"
"264815_at"	-0.0399080687950435	3.71108849143291	-0.410997225901531	0.690502279960986	0.948473865224021	-6.39852518807326	"AT1G03620"
"257815_at"	0.0554805257143894	3.78379382305021	0.410801463341311	0.690640821498827	0.948492813437789	-6.39861075912808	"AT3G25130"
"261626_at"	-0.0495725556489627	6.7401814753548	-0.410918556248046	0.690557953166614	0.948492813437789	-6.39855958059939	"AT1G01990"
"264896_at"	-0.0722753976348233	4.82786845969002	-0.410830000769791	0.690620624750666	0.948492813437789	-6.39859828739038	"AT1G23210"
"260522_x_at"	-0.139606963766306	9.0449110874478	-0.410660810885605	0.690740369000728	0.948572415226165	-6.39867221640525	"AT2G41730"
"245263_at"	-0.036348768152465	5.53918998204493	-0.410144840294539	0.691105603453485	0.948600137715546	-6.39889749320487	"AT4G17740"
"245512_at"	0.0612148878538364	9.58582644161736	0.409567490291296	0.691514385669158	0.948600137715546	-6.39914924532145	"AT4G15770"
"248011_at"	0.0497691215184179	3.5386228463591	0.409691675184798	0.69142644991274	0.948600137715546	-6.39909512362564	"AT5G56300"
"249969_at"	0.0423599688049827	6.61369583996559	0.409516194556469	0.691550709779562	0.948600137715546	-6.39917159618283	"AT5G19090"
"250784_at"	-0.0395995989078226	7.11273634724446	-0.40981988340767	0.691335670334143	0.948600137715546	-6.39903923191945	"AT5G05480"
"252651_at"	0.0346686718014184	3.81848622030754	0.409546842879175	0.69152900664601	0.948600137715546	-6.39915824225037	"AT3G44700"
"253330_at"	0.0551111690686109	8.40934143027446	0.410556769466535	0.690814008881264	0.948600137715546	-6.39871766365986	"AT4G33530"
"254219_at"	0.0425895014324475	4.48471079817209	0.409518744798471	0.691548903853996	0.948600137715546	-6.39917048504097	"AT4G23760"
